140  x  141
┌─────────┬──────┬──────┬─────────┬────────┬────────┐
│ (index) │  id  │ line │ foundAt │ length │ number │
  number: 981,
  foundGearAt: '50,5'
}
Left:  .
false
Right:  .
false
look around 355
Above:  .....
false
Below:  .....
false
Left:  &
true
Right:  .
false
look around 960
Above:  .....
false
Below:  *....
true
50 {
  id: 425,
  line: 49,
  foundAt: 23,
  length: 3,
  number: 960,
  foundGearAt: '50,22'
}
Left:  .
false
Right:  .
false
look around 963
Above:  ..+..
true
Below:  .....
false
Left:  .
false
Right:  .
false
look around 543
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  #
true
look around 971
Above:  .....
false
Below:  ....%
true
Left:  .
false
Right:  .
false
look around 483
Above:  .#...
true
Below:  .....
false
Left:  .
false
Right:  .
false
look around 428
Above:  ....*
true
{
  id: 430,
  line: 49,
  foundAt: 125,
  length: 3,
  number: 428,
  foundGearAt: '48,128'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 354
Above:  ....
false
Below:  ....
false
Right:  .
false
look around 752
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  .
false
look around 69
Above:  ....
false
Below:  ...*
true
51 {
  id: 433,
  line: 50,
  foundAt: 49,
  length: 2,
  number: 69,
  foundGearAt: '51,51'
}
Left:  .
false
Right:  .
false
look around 676
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  .
false
look around 54
Above:  ....
false
Below:  ....
false
Left:  .
false
Right:  .
false
look around 531
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  *
true
look around 78
Above:  ....
false
Below:  ..=.
true
Left:  .
false
Right:  .
false
look around 877
Above:  .....
false
Below:  ....*
true
51 {
  id: 438,
  line: 50,
  foundAt: 89,
  length: 3,
  number: 877,
  foundGearAt: '51,92'
}
Left:  .
false
Right:  .
false
look around 950
Above:  .....
false
Below:  .....
false
Left:  -
true
Right:  .
false
look around 346
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  .
false
look around 699
Above:  .....
false
Below:  ..*..
true
51 {
  id: 441,
  line: 50,
  foundAt: 129,
  length: 3,
  number: 699,
  foundGearAt: '51,130'
}
Left:  .
false
Right:  .
false
look around 265
Above:  *....
true
{
  id: 442,
  line: 51,
  foundAt: 6,
  length: 3,
  number: 265,
  foundGearAt: '50,5'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 959
Above:  ..*..
true
{
  id: 443,
  line: 51,
  foundAt: 21,
  length: 3,
  number: 959,
  foundGearAt: '50,22'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 846
Above:  .....
false
Below:  .../.
true
Left:  .
false
Right:  .
false
look around 93
Above:  ....
false
Below:  ...@
true
Left:  .
false
Right:  .
false
look around 263
Above:  .....
false
Below:  .*...
true
52 {
  id: 446,
  line: 51,
  foundAt: 69,
  length: 3,
  number: 263,
  foundGearAt: '52,69'
}
Left:  .
false
Right:  .
false
look around 974
Above:  *....
true
{
  id: 447,
  line: 51,
  foundAt: 77,
  length: 3,
  number: 974,
  foundGearAt: '50,76'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 857
Above:  ...#.
true
Below:  .....
false
Left:  .
false
Right:  .
false
look around 527
Above:  .....
false
Below:  .*...
true
53 {
  id: 449,
  line: 52,
  foundAt: 26,
  length: 3,
  number: 527,
  foundGearAt: '53,26'
}
Left:  .
false
Right:  .
false
look around 29
Above:  .*..
true
{
  id: 450,
  line: 52,
  foundAt: 51,
  length: 2,
  number: 29,
  foundGearAt: '51,51'
}
Below:  ....
false
Left:  .
false
Right:  .
false
look around 846
Above:  .....
false
Below:  ...%.
true
Left:  .
false
Right:  .
false
look around 768
Above:  ..*..
true
{
  id: 452,
  line: 52,
  foundAt: 91,
  length: 3,
  number: 768,
  foundGearAt: '51,92'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 134
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  &
true
look around 571
Above:  ...&.
true
Below:  .....
false
Left:  .
false
Right:  .
false
look around 302
Above:  .....
false
Below:  ...*.
true
53 {
  id: 455,
  line: 52,
  foundAt: 116,
  length: 3,
  number: 302,
  foundGearAt: '53,118'
}
Left:  .
false
Right:  .
false
look around 512
Above:  .*...
true
{
  id: 456,
  line: 52,
  foundAt: 130,
  length: 3,
  number: 512,
  foundGearAt: '51,130'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 254
Above:  .....
false
Below:  .....
false
Left:  $
true
Right:  .
false
look around 397
Above:  .....
false
Below:  ..*..
true
54 {
  id: 458,
  line: 53,
  foundAt: 17,
  length: 3,
  number: 397,
  foundGearAt: '54,18'
}
Left:  .
false
Right:  .
false
look around 128
Above:  ....*
true
{
  id: 459,
  line: 53,
  foundAt: 66,
  length: 3,
  number: 128,
  foundGearAt: '52,69'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 984
Above:  .....
false
Below:  .....
false
Left:  *
true
Right:  .
false
look around 693
Above:  .....
false
Below:  .$...
true
Left:  .
false
Right:  .
false
look around 991
Above:  .....
false
Below:  .*...
true
54 {
  id: 462,
  line: 53,
  foundAt: 108,
  length: 3,
  number: 991,
  foundGearAt: '54,108'
}
Left:  .
false
Right:  .
false
look around 228
Above:  ....
false
Below:  ....
false
Left:  .
false
look around 335
Above:  .....
false
Below:  ....@
true
Left:  .
false
Right:  .
false
look around 751
Above:  ...*.
true
{
  id: 465,
  line: 54,
  foundAt: 24,
  length: 3,
  number: 751,
  foundGearAt: '53,26'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 626
Above:  .....
false
Below:  ..*..
true
55 {
  id: 466,
  line: 54,
  foundAt: 33,
  length: 3,
  number: 626,
  foundGearAt: '55,34'
}
Left:  .
false
Right:  .
false
look around 699
Above:  ..../
true
Below:  .....
false
Left:  .
false
Right:  .
false
look around 118
Above:  .....
false
Below:  .....
false
Left:  $
true
Right:  .
false
look around 991
Above:  .....
false
Below:  .*...
true
55 {
  id: 469,
  line: 54,
  foundAt: 70,
  length: 3,
  number: 991,
  foundGearAt: '55,70'
}
Left:  .
false
Right:  .
false
look around 327
Above:  ...+.
true
Below:  .....
false
Left:  .
false
Right:  .
false
look around 93
Above:  ...*
true
{
  id: 471,
  line: 54,
  foundAt: 116,
  length: 2,
  number: 93,
  foundGearAt: '53,118'
}
Below:  ....
false
Left:  .
false
Right:  .
false
look around 508
Above:  .@...
true
Below:  .....
false
Left:  .
false
Right:  .
false
look around 301
Above:  ..@..
true
Below:  .....
false
Left:  .
false
Right:  .
false
look around 348
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  .
false
look around 387
Above:  .....
false
Below:  .*...
true
56 {
  id: 475,
  line: 55,
  foundAt: 4,
  length: 3,
  number: 387,
  foundGearAt: '56,4'
}
Left:  .
false
Right:  .
false
look around 266
Above:  ..*..
true
{
  id: 476,
  line: 55,
  foundAt: 17,
  length: 3,
  number: 266,
  foundGearAt: '54,18'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 260
Above:  .....
false
Below:  ....$
true
Left:  .
false
Right:  .
false
look around 756
Above:  ....*
true
{
  id: 478,
  line: 55,
  foundAt: 105,
  length: 3,
  number: 756,
  foundGearAt: '54,108'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 817
Above:  .....
false
Below:  ..&..
true
Left:  .
false
Right:  .
false
look around 726
Above:  ....*
true
{
  id: 480,
  line: 56,
  foundAt: 31,
  length: 3,
  number: 726,
  foundGearAt: '55,34'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 391
Above:  .....
false
Below:  *....
true
57 {
  id: 481,
  line: 56,
  foundAt: 37,
  length: 3,
  number: 391,
  foundGearAt: '57,36'
}
Left:  .
false
Right:  .
false
look around 112
Above:  .....
false
Below:  ...*.
true
57 {
  id: 482,
  line: 56,
  foundAt: 45,
  length: 3,
  number: 112,
  foundGearAt: '57,47'
}
Left:  .
false
Right:  .
false
look around 273
Above:  .-...
true
Below:  .....
false
Left:  .
false
Right:  .
false
look around 997
Above:  .....
false
Below:  ..*..
true
57 {
  id: 484,
  line: 56,
  foundAt: 63,
  length: 3,
  number: 997,
  foundGearAt: '57,64'
}
Left:  .
false
Right:  .
false
look around 197
Above:  ..*..
true
{
  id: 485,
  line: 56,
  foundAt: 69,
  length: 3,
  number: 197,
  foundGearAt: '55,70'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 667
Above:  ...%.
true
Below:  .....
false
Left:  .
false
Right:  .
false
look around 932
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  *
true
look around 290
Above:  .....
false
Below:  ....&
true
Left:  .
false
Right:  .
false
look around 711
Above:  .....
false
Below:  ....*
true
57 {
  id: 489,
  line: 56,
  foundAt: 128,
  length: 3,
  number: 711,
  foundGearAt: '57,131'
}
Left:  .
false
Right:  .
false
look around 560
Above:  ....
false
Below:  ....
false
Left:  .
false
look around 488
Above:  ..*..
true
{
  id: 491,
  line: 57,
  foundAt: 3,
  length: 3,
  number: 488,
  foundGearAt: '56,4'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 961
Above:  .....
false
Below:  +....
true
Left:  .
false
Right:  .
false
look around 170
Above:  .....
false
Below:  ..#..
true
Left:  .
false
Right:  .
false
look around 883
Above:  ..../
true
Below:  .....
false
Left:  .
false
Right:  .
false
look around 825
Above:  .....
false
Below:  *....
true
58 {
  id: 495,
  line: 57,
  foundAt: 88,
  length: 3,
  number: 825,
  foundGearAt: '58,87'
}
Left:  .
false
Right:  .
false
look around 71
Above:  *...
true
{
  id: 496,
  line: 57,
  foundAt: 97,
  length: 2,
  number: 71,
  foundGearAt: '56,96'
}
Below:  ....
false
Left:  .
false
Right:  .
false
look around 215
Above:  .....
false
Below:  ..*..
true
58 {
  id: 497,
  line: 57,
  foundAt: 117,
  length: 3,
  number: 215,
  foundGearAt: '58,118'
}
Left:  .
false
Right:  .
false
look around 766
Above:  .....
false
Below:  ...=.
true
Left:  .
false
Right:  .
false
look around 600
Above:  .*...
true
{
  id: 499,
  line: 58,
  foundAt: 36,
  length: 3,
  number: 600,
  foundGearAt: '57,36'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 674
Above:  *....
true
{
  id: 500,
  line: 58,
  foundAt: 48,
  length: 3,
  number: 674,
  foundGearAt: '57,47'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 42
Above:  ....
false
Below:  ....
false
Left:  .
false
Right:  .
false
look around 730
Above:  ....*
true
{
  id: 502,
  line: 58,
  foundAt: 71,
  length: 3,
  number: 730,
  foundGearAt: '57,74'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 998
Above:  *....
true
{
  id: 503,
  line: 58,
  foundAt: 75,
  length: 3,
  number: 998,
  foundGearAt: '57,74'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 139
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  .
false
look around 461
Above:  ....*
true
{
  id: 505,
  line: 58,
  foundAt: 128,
  length: 3,
  number: 461,
  foundGearAt: '57,131'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 97
Above:  ....
false
Below:  ....
false
Left:  #
true
Right:  .
false
look around 817
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  .
false
look around 86
Above:  ...$
true
Below:  ....
false
Left:  .
false
Right:  .
false
look around 155
Above:  .&...
true
Below:  .....
false
Left:  .
false
Right:  .
false
look around 759
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  .
false
look around 200
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  .
false
look around 827
Above:  .....
false
Below:  .$...
true
Left:  .
false
Right:  .
false
look around 163
Above:  .*...
true
{
  id: 513,
  line: 59,
  foundAt: 87,
  length: 3,
  number: 163,
  foundGearAt: '58,87'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 499
Above:  ...*.
true
{
  id: 514,
  line: 59,
  foundAt: 116,
  length: 3,
  number: 499,
  foundGearAt: '58,118'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 793
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  *
true
look around 722
Above:  .....
false
Below:  .....
false
Left:  *
true
Right:  .
false
look around 725
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  &
true
look around 442
Above:  .....
false
Below:  ....*
true
61 {
  id: 518,
  line: 60,
  foundAt: 127,
  length: 3,
  number: 442,
  foundGearAt: '61,130'
}
Left:  .
false
Right:  .
false
look around 812
Above:  .....
false
Below:  .../.
true
Left:  .
false
Right:  .
false
look around 613
Above:  ..#..
true
Below:  .....
false
Left:  .
false
Right:  .
false
look around 892
Above:  .....
false
Below:  .&...
true
Left:  .
false
Right:  .
false
look around 464
Above:  .....
false
Below:  ....*
true
62 {
  id: 522,
  line: 61,
  foundAt: 57,
  length: 3,
  number: 464,
  foundGearAt: '62,60'
}
Left:  .
false
Right:  .
false
look around 430
Above:  .....
false
Below:  ...*.
true
62 {
  id: 523,
  line: 61,
  foundAt: 66,
  length: 3,
  number: 430,
  foundGearAt: '62,68'
}
Left:  .
false
Right:  .
false
look around 462
Above:  .....
false
Below:  ....*
true
62 {
  id: 524,
  line: 61,
  foundAt: 77,
  length: 3,
  number: 462,
  foundGearAt: '62,80'
}
Left:  .
false
Right:  .
false
look around 599
Above:  ....&
true
Below:  .....
false
Left:  .
false
Right:  .
false
look around 555
Above:  .....
false
Below:  ..*..
true
62 {
  id: 526,
  line: 61,
  foundAt: 109,
  length: 3,
  number: 555,
  foundGearAt: '62,110'
}
Left:  .
false
Right:  .
false
look around 204
Above:  .....
false
Below:  ..*..
true
62 {
  id: 527,
  line: 61,
  foundAt: 114,
  length: 3,
  number: 204,
  foundGearAt: '62,115'
}
Left:  .
false
Right:  .
false
look around 219
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  .
false
look around 637
Above:  .....
false
Below:  .....
false
Left:  *
true
Right:  .
false
look around 544
Above:  .....
false
Below:  ..=..
true
Left:  .
false
Right:  .
false
look around 840
Above:  ..%..
true
Below:  .....
false
Left:  .
false
Right:  .
false
look around 994
Above:  ..%..
true
Below:  .....
false
Left:  .
false
Right:  .
false
look around 797
Above:  .....
false
Below:  ...-.
true
Left:  .
false
Right:  .
false
look around 52
Above:  ....
false
Below:  ..*.
true
63 {
  id: 534,
  line: 62,
  foundAt: 99,
  length: 2,
  number: 52,
  foundGearAt: '63,100'
}
Left:  .
false
Right:  .
false
look around 739
Above:  .....
false
Below:  .*...
true
63 {
  id: 535,
  line: 62,
  foundAt: 126,
  length: 3,
  number: 739,
  foundGearAt: '63,126'
}
Left:  .
false
Right:  .
false
look around 713
Above:  .....
false
Below:  ....*
true
64 {
  id: 536,
  line: 63,
  foundAt: 39,
  length: 3,
  number: 713,
  foundGearAt: '64,42'
}
Left:  .
false
Right:  .
false
look around 304
Above:  .....
false
Below:  *....
true
64 {
  id: 537,
  line: 63,
  foundAt: 43,
  length: 3,
  number: 304,
  foundGearAt: '64,42'
}
Left:  .
false
Right:  .
false
look around 161
Above:  .....
false
Below:  *....
true
64 {
  id: 538,
  line: 63,
  foundAt: 49,
  length: 3,
  number: 161,
  foundGearAt: '64,48'
}
Left:  .
false
Right:  .
false
look around 186
Above:  .*...
true
{
  id: 539,
  line: 63,
  foundAt: 60,
  length: 3,
  number: 186,
  foundGearAt: '62,60'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 824
Above:  .*...
true
{
  id: 540,
  line: 63,
  foundAt: 80,
  length: 3,
  number: 824,
  foundGearAt: '62,80'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 118
Above:  ...*.
true
{
  id: 541,
  line: 63,
  foundAt: 108,
  length: 3,
  number: 118,
  foundGearAt: '62,110'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 844
Above:  ....*
true
{
  id: 542,
  line: 63,
  foundAt: 112,
  length: 3,
  number: 844,
  foundGearAt: '62,115'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 113
Above:  .....
false
Below:  .*...
true
64 {
  id: 543,
  line: 63,
  foundAt: 117,
  length: 3,
  number: 113,
  foundGearAt: '64,117'
}
Left:  .
false
Right:  .
false
look around 872
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  .
false
look around 75
Above:  ....
false
Below:  *...
true
65 {
  id: 545,
  line: 64,
  foundAt: 22,
  length: 2,
  number: 75,
  foundGearAt: '65,21'
}
Left:  .
false
Right:  .
false
look around 963
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  .
false
look around 244
Above:  .....
false
Below:  ....*
true
65 {
  id: 547,
  line: 64,
  foundAt: 34,
  length: 3,
  number: 244,
  foundGearAt: '65,37'
}
Left:  .
false
Right:  .
false
look around 466
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  .
false
look around 590
Above:  .....
false
Below:  ..-..
true
Left:  .
false
Right:  .
false
look around 208
Above:  ....=
true
Below:  .....
false
Left:  .
false
Right:  .
false
look around 363
Above:  ..*..
true
{
  id: 551,
  line: 64,
  foundAt: 99,
  length: 3,
  number: 363,
  foundGearAt: '63,100'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 872
Above:  ....*
true
{
  id: 552,
  line: 64,
  foundAt: 123,
  length: 3,
  number: 872,
  foundGearAt: '63,126'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 391
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  .
false
look around 843
Above:  ....*
true
{
  id: 554,
  line: 65,
  foundAt: 45,
  length: 3,
  number: 843,
  foundGearAt: '64,48'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 184
Above:  .....
false
Below:  ....$
true
Left:  .
false
Right:  .
false
look around 441
Above:  .....
false
Below:  ....*
true
66 {
  id: 556,
  line: 65,
  foundAt: 104,
  length: 3,
  number: 441,
  foundGearAt: '66,107'
}
Left:  .
false
Right:  .
false
look around 448
Above:  .....
false
Below:  .....
false
Left:  .
false
Right:  .
false
look around 597
Above:  .*...
true
{
  id: 558,
  line: 65,
  foundAt: 117,
  length: 3,
  number: 597,
  foundGearAt: '64,117'
}
Below:  .....
false
Left:  .
false
Right:  .
false
look around 979
Above:  ....
false
Below:  ....
false
Right:  .
false
look around 416
Above:  .....
false
Below:  .-...
true
Left:  .
false
Right:  .
false
look around 114
Above:  ....*
true
{
  id: 561,
  line: 66,
  foundAt: 18,
  length: 3,
  number: 114,
